Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Peru,Region of the Americas of WHO,Tropical South America,2019,3,1/14/2019,1/20/2019,,31,0,1,5,,0,6,0,0,0,0,6,25,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,4,1/21/2019,1/27/2019,,36,0,0,4,,0,4,1,0,0,1,5,31,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,5,1/28/2019,2/3/2019,,48,0,0,19,,0,19,0,0,0,0,19,29,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,6,2/4/2019,2/10/2019,,52,0,0,14,,0,14,0,0,0,0,14,38,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,7,2/11/2019,2/17/2019,,31,0,1,8,,0,9,1,0,0,1,10,21,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,8,2/18/2019,2/24/2019,,35,0,0,3,,0,3,0,0,0,0,3,32,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,9,2/25/2019,3/3/2019,,42,0,0,14,,0,14,0,0,0,0,14,28,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,10,3/4/2019,3/10/2019,,49,0,1,7,,0,8,1,0,0,1,9,40,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,11,3/11/2019,3/17/2019,,62,0,2,8,,0,10,3,0,0,3,13,49,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,12,3/18/2019,3/24/2019,,62,0,0,4,,0,4,1,0,0,1,5,57,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,13,3/25/2019,3/31/2019,,67,0,1,2,,0,3,1,0,0,1,4,63,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,14,4/1/2019,4/7/2019,,63,0,0,0,,0,0,1,0,0,1,1,62,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,15,4/8/2019,4/14/2019,,60,0,1,4,,0,5,1,0,0,1,6,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,16,4/15/2019,4/21/2019,,39,0,0,0,,0,0,0,0,0,0,0,39,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,17,4/22/2019,4/28/2019,,44,0,0,2,,0,2,0,0,0,0,2,42,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,18,4/29/2019,5/5/2019,,50,0,0,0,,0,0,0,0,0,0,0,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,19,5/6/2019,5/12/2019,,61,0,0,1,,0,1,0,0,0,0,1,60,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,20,5/13/2019,5/19/2019,,71,0,0,1,,0,1,0,0,0,0,1,70,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,21,5/20/2019,5/26/2019,,62,0,0,3,,0,3,0,0,0,0,3,59,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,22,5/27/2019,6/2/2019,,60,0,0,3,,0,3,0,0,0,0,3,57,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,23,6/3/2019,6/9/2019,,155,0,0,2,,0,2,0,0,1,1,3,152,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,24,6/10/2019,6/16/2019,,298,0,0,6,,0,6,1,0,0,1,7,291,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,25,6/17/2019,6/23/2019,,94,0,0,3,,0,3,0,0,0,0,3,91,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,26,6/24/2019,6/30/2019,,96,0,0,18,,0,18,0,1,0,1,19,77,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,27,7/1/2019,7/7/2019,,116,0,0,19,,0,19,0,0,0,0,19,97,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,28,7/8/2019,7/14/2019,,107,0,1,14,,0,15,1,0,0,1,16,91,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,29,7/15/2019,7/21/2019,,97,0,1,10,,0,11,2,2,0,4,15,82,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,30,7/22/2019,7/28/2019,,47,0,0,1,,0,1,2,0,0,2,3,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,31,7/29/2019,8/4/2019,,59,0,0,2,,0,2,0,0,0,0,2,57,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,32,8/5/2019,8/11/2019,,76,0,3,1,,0,4,0,0,0,0,4,72,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,33,8/12/2019,8/18/2019,,92,0,2,5,,0,7,7,8,1,16,23,69,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,34,8/19/2019,8/25/2019,,49,0,1,1,,0,2,4,0,0,4,6,43,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,35,8/26/2019,9/1/2019,,54,0,1,2,,0,3,2,0,0,2,5,49,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,36,9/2/2019,9/8/2019,,69,0,2,6,,0,8,0,0,0,0,8,61,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,37,9/9/2019,9/15/2019,,80,0,1,0,,0,1,2,0,0,2,3,77,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,38,9/16/2019,9/22/2019,,75,0,3,2,,0,5,2,0,0,2,7,68,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,39,9/23/2019,9/29/2019,,88,0,0,3,,0,3,1,5,0,6,9,79,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,40,9/30/2019,10/6/2019,,61,0,1,1,,0,2,1,4,0,5,7,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,41,10/7/2019,10/13/2019,,74,0,3,3,,0,6,4,1,1,6,12,62,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,42,10/14/2019,10/20/2019,,61,0,6,2,,0,8,0,3,0,3,11,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,43,10/21/2019,10/27/2019,,47,0,2,0,,0,2,0,2,0,2,4,43,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,44,10/28/2019,11/3/2019,,73,0,2,2,,0,4,3,2,0,5,9,64,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,45,11/4/2019,11/10/2019,,67,0,1,0,,0,1,0,3,0,3,4,63,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,46,11/11/2019,11/17/2019,,61,0,0,2,,0,2,1,4,0,5,7,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,47,11/18/2019,11/24/2019,,32,0,1,1,,0,2,0,0,0,0,2,30,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,48,11/25/2019,12/1/2019,,66,0,1,1,,0,2,0,2,0,2,4,62,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,49,12/2/2019,12/8/2019,,61,0,1,0,,0,1,0,0,0,0,1,60,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,50,12/9/2019,12/15/2019,,26,0,0,1,,0,1,0,1,1,2,3,23,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,51,12/16/2019,12/22/2019,,62,0,0,0,,0,0,1,0,0,1,1,61,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,52,12/23/2019,12/29/2019,,49,0,0,2,,0,2,0,3,0,3,5,44,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,1,12/31/2018,1/6/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,2,1/7/2019,1/13/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,3,1/14/2019,1/20/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,4,1/21/2019,1/27/2019,,1,,1,,,,1,,,,,1,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,5,1/28/2019,2/3/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,6,2/4/2019,2/10/2019,,10,,,,,,,1,,,1,1,9,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,7,2/11/2019,2/17/2019,,6,,2,,,,2,,,,,2,4,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,8,2/18/2019,2/24/2019,,1,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,9,2/25/2019,3/3/2019,,1,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,10,3/4/2019,3/10/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,11,3/11/2019,3/17/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,12,3/18/2019,3/24/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,13,3/25/2019,3/31/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,14,4/1/2019,4/7/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,15,4/8/2019,4/14/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,16,4/15/2019,4/21/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,17,4/22/2019,4/28/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,18,4/29/2019,5/5/2019,,1,,,1,,,1,,,,,1,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,19,5/6/2019,5/12/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,20,5/13/2019,5/19/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,21,5/20/2019,5/26/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,22,5/27/2019,6/2/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,23,6/3/2019,6/9/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,24,6/10/2019,6/16/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,25,6/17/2019,6/23/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,26,6/24/2019,6/30/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,27,7/1/2019,7/7/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,28,7/8/2019,7/14/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,29,7/15/2019,7/21/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,30,7/22/2019,7/28/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,31,7/29/2019,8/4/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,32,8/5/2019,8/11/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,35,8/26/2019,9/1/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,40,9/30/2019,10/6/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,41,10/7/2019,10/13/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,42,10/14/2019,10/20/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,43,10/21/2019,10/27/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,44,10/28/2019,11/3/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,45,11/4/2019,11/10/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,46,11/11/2019,11/17/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,47,11/18/2019,11/24/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,48,11/25/2019,12/1/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Saint Kitts and Nevis,Region of the Americas of WHO,Central America and Caribbean,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,1,12/31/2018,1/6/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,2,1/7/2019,1/13/2019,,2,,,,,,,,0,0,0,0,2,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,3,1/14/2019,1/20/2019,,1,,,,,,,,0,0,0,0,1,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,4,1/21/2019,1/27/2019,,4,0,1,0,,0,1,0,0,0,0,1,3,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,5,1/28/2019,2/3/2019,,6,0,4,0,,0,4,0,0,0,0,4,2,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,6,2/4/2019,2/10/2019,,3,0,1,1,,0,2,0,0,0,0,2,1,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,7,2/11/2019,2/17/2019,,2,0,2,0,,0,2,0,0,0,0,2,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,8,2/18/2019,2/24/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,9,2/25/2019,3/3/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,10,3/4/2019,3/10/2019,,1,0,0,0,,0,0,0,0,0,0,0,1,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,11,3/11/2019,3/17/2019,,1,0,0,0,,1,1,0,0,0,0,1,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,12,3/18/2019,3/24/2019,,1,0,0,0,,0,0,0,0,0,0,0,1,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,13,3/25/2019,3/31/2019,,2,0,2,0,,0,2,0,0,0,0,2,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,14,4/1/2019,4/7/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,15,4/8/2019,4/14/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,16,4/15/2019,4/21/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,17,4/22/2019,4/28/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,18,4/29/2019,5/5/2019,,1,0,0,0,,0,0,0,0,0,0,0,1,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,19,5/6/2019,5/12/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,20,5/13/2019,5/19/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,21,5/20/2019,5/26/2019,,1,0,0,0,,0,0,0,0,0,0,0,1,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,22,5/27/2019,6/2/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,23,6/3/2019,6/9/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,24,6/10/2019,6/16/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,25,6/17/2019,6/23/2019,,1,0,0,1,,0,1,0,0,0,0,1,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,26,6/24/2019,6/30/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,27,7/1/2019,7/7/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,28,7/8/2019,7/14/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,29,7/15/2019,7/21/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,30,7/22/2019,7/28/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,31,7/29/2019,8/4/2019,,0,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,32,8/5/2019,8/11/2019,,1,0,0,1,,0,1,0,0,0,0,1,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,35,8/26/2019,9/1/2019,,1,0,0,1,,0,1,0,0,0,0,1,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,40,9/30/2019,10/6/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,41,10/7/2019,10/13/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,42,10/14/2019,10/20/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,43,10/21/2019,10/27/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,44,10/28/2019,11/3/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,45,11/4/2019,11/10/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,46,11/11/2019,11/17/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,47,11/18/2019,11/24/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,48,11/25/2019,12/1/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Saint Lucia,Region of the Americas of WHO,Central America and Caribbean,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,1,12/31/2018,1/6/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,2,1/7/2019,1/13/2019,,2,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,3,1/14/2019,1/20/2019,,1,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,4,1/21/2019,1/27/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,5,1/28/2019,2/3/2019,,1,,1,,,,1,,,,,1,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,6,2/4/2019,2/10/2019,,2,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,7,2/11/2019,2/17/2019,,2,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,8,2/18/2019,2/24/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,9,2/25/2019,3/3/2019,,4,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,10,3/4/2019,3/10/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,11,3/11/2019,3/17/2019,,1,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,12,3/18/2019,3/24/2019,,1,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,13,3/25/2019,3/31/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,14,4/1/2019,4/7/2019,,4,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,15,4/8/2019,4/14/2019,,3,,,1,,,1,,,,,1,2,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,16,4/15/2019,4/21/2019,,2,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,17,4/22/2019,4/28/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,18,4/29/2019,5/5/2019,,2,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,19,5/6/2019,5/12/2019,,1,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,20,5/13/2019,5/19/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,21,5/20/2019,5/26/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,22,5/27/2019,6/2/2019,,1,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,23,6/3/2019,6/9/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,24,6/10/2019,6/16/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,25,6/17/2019,6/23/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,26,6/24/2019,6/30/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,27,7/1/2019,7/7/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,28,7/8/2019,7/14/2019,,2,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,29,7/15/2019,7/21/2019,,1,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,30,7/22/2019,7/28/2019,,1,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,31,7/29/2019,8/4/2019,,0,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,32,8/5/2019,8/11/2019,,2,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,35,8/26/2019,9/1/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
